player_id,match_id,official_start_ts,team_id,opponent_team_id,position_bucket,is_home,realized_stat,roll_5_mean,roll_5_median,roll_5_std,roll_5_p25,roll_5_p75,roll_5_wmean,roll_5_per36_mean,roll_10_mean,roll_10_median,roll_10_std,roll_10_p25,roll_10_p75,roll_10_wmean,roll_10_per36_mean,roll_20_mean,roll_20_median,roll_20_std,roll_20_p25,roll_20_p75,roll_20_wmean,roll_20_per36_mean,opp_allowed_5_mean,opp_allowed_5_median,opp_allowed_5_std,opp_allowed_5_p25,opp_allowed_5_p75,opp_allowed_5_wmean,opp_allowed_10_mean,opp_allowed_10_median,opp_allowed_10_std,opp_allowed_10_p25,opp_allowed_10_p75,opp_allowed_10_wmean,opp_allowed_20_mean,opp_allowed_20_median,opp_allowed_20_std,opp_allowed_20_p25,opp_allowed_20_p75,opp_allowed_20_wmean,rest_days,is_b2b,matches_last7,line_value,mean_minus_line,z_gap,y_over
1627741,0022300627,2024-01-25,1610612754,1610612755,NBA,1.0,11.0,13.0,14.0,5.513619500836088,12.0,18.0,12.45057966773391,15.47776341914233,12.9,15.0,6.024118192731613,12.5,17.5,12.630722964000086,16.525338617736455,13.0,14.5,6.44980619863884,10.75,18.0,12.406700009160092,17.373899879910688,8.6,10.0,4.363484845854286,4.0,12.0,9.057894246384162,12.4,11.5,7.059745037889116,6.25,18.5,11.180219175116253,11.25,11.5,8.06768244293242,4.0,16.25,10.752104581295612,2.0,0.0,4.0,13.5,-0.5999999999999996,-0.09959963944995773,0.0
1627741,0022300636,2024-01-26,1610612754,1610612756,NBA,1.0,2.0,12.4,12.0,5.535341001239219,11.0,18.0,11.874419792598308,14.110911142692936,12.5,14.5,6.00416522091123,11.25,17.5,12.243548160276477,16.296285056436723,12.85,14.5,6.459682654743962,10.75,18.0,12.188863010548637,17.30273941092489,16.6,17.0,6.829348431585549,13.0,21.0,16.218285473102632,16.5,16.5,5.277309920783504,13.5,20.25,16.094472467778942,14.95,14.0,6.666895829394666,11.75,18.75,15.552112312364203,1.0,1.0,4.0,12.5,0.0,0.0,0.0
1627741,0022300652,2024-01-28,1610612754,1610612763,NBA,1.0,3.0,10.4,11.0,6.945502141674136,3.0,18.0,9.251972885191238,12.734035305532123,11.2,13.0,6.690291473471093,5.0,17.5,10.296612276365986,14.620341213127276,11.7,13.0,6.237788069500278,9.0,16.5,10.60177470429107,15.838761217800586,14.6,12.0,7.445804187594514,11.0,18.0,14.740292232859748,15.7,16.0,7.694803441284254,11.25,19.5,15.44703280507752,13.7,12.5,7.22564875980005,8.75,18.25,14.601049620076068,2.0,0.0,4.0,10.5,0.6999999999999993,0.10462922322229132,0.0
1627741,0022300670,2024-01-30,1610612754,1610612738,NBA,0.0,12.0,7.4,3.0,6.216108107168021,3.0,11.0,6.510594441375891,10.296349643752606,11.5,13.0,6.232976816898969,5.0,17.5,9.400273463782634,15.179926705355252,11.1,11.5,6.4645185435575945,5.25,16.5,9.455328491878934,15.275111468990852,11.8,12.0,6.705221845696084,11.0,16.0,12.597470270342205,12.8,11.5,8.863407922464136,9.0,15.25,13.080673136187144,13.25,12.5,7.680332024072918,9.0,16.25,13.052587463399478,2.0,0.0,4.0,7.5,4.0,0.6417479348158526,1.0
1627741,0022300685,2024-02-01,1610612754,1610612752,NBA,0.0,3.0,6.2,3.0,4.354308211415448,3.0,11.0,6.527013454139623,8.542587482347132,10.9,12.0,5.855766388782941,5.0,15.5,9.522352480486964,13.579243476911774,10.7,11.5,6.140846847137616,5.25,15.25,9.751394514851532,14.932642845759664,11.8,3.0,12.351518125315609,2.0,22.0,10.07626308139066,11.9,6.0,12.218428704215613,3.25,18.5,10.091420900315974,12.8,9.5,10.879338215167317,3.75,20.5,10.436148660364502,2.0,0.0,4.0,6.5,4.4,0.751396095381888,0.0
1627741,0022300691,2024-02-02,1610612754,1610612758,NBA,1.0,17.0,6.2,3.0,4.354308211415448,3.0,11.0,6.0357286129364685,8.341374946802077,9.6,11.5,6.019966777316964,3.0,13.5,8.093749472932688,11.909569182972202,10.3,11.5,6.364746656387825,3.0,15.25,8.752592690198014,14.526856450012241,21.2,18.0,6.968500556073739,18.0,19.0,21.13426621208036,18.8,18.0,6.615134163416491,15.25,21.25,19.39533114346339,18.05,18.0,8.622499637576102,14.25,19.75,18.883408607607457,1.0,1.0,4.0,6.5,3.0999999999999996,0.514953007993449,1.0
1627741,0022300707,2024-02-04,1610612754,1610612766,NBA,0.0,3.0,7.4,3.0,6.019966777316964,3.0,12.0,8.311175557185942,9.583997405117772,9.9,11.5,6.3,3.0,15.75,9.45434020794672,11.847454273905353,10.2,11.5,6.241794613730894,3.0,15.25,9.88679413844533,14.564913377666523,10.8,10.0,2.993325909419153,8.0,12.0,10.957207671235722,15.4,11.0,9.457272334029511,8.5,15.75,13.995790470288611,14.3,10.0,10.440785411069418,8.0,18.0,14.29369470681273,2.0,0.0,4.0,7.5,2.4000000000000004,0.38095238095238104,0.0
1627741,0022300719,2024-02-06,1610612754,1610612745,NBA,1.0,12.0,7.6,3.0,5.851495535331118,3.0,12.0,7.6960730655505,10.43594270343635,9.0,7.0,6.572670690061994,3.0,15.75,8.195238869640413,11.584989004484235,10.05,11.5,6.375539192884003,3.0,15.25,8.905623739184575,14.440098314284313,12.8,8.0,9.987992791347018,6.0,13.0,14.575829636723427,12.7,8.0,9.033825324855467,6.0,17.5,14.218824884590628,11.85,8.0,9.253512846481598,6.0,14.5,13.494169064434452,2.0,0.0,4.0,7.5,1.5,0.2282177322938192,1.0
1627741,0022300742,2024-02-09,1610612755,1610612737,NBA,1.0,20.0,9.4,12.0,5.535341001239218,3.0,12.0,9.417892851149503,12.852924515706174,8.4,7.0,5.96992462263972,3.0,12.0,8.48516959344062,11.574637079729388,10.65,12.0,5.952100469582146,3.0,15.25,9.424225301346443,15.32413651346576,12.6,10.0,7.787168933572715,8.0,10.0,11.648459639552312,16.0,13.5,8.35463942968217,10.0,21.5,13.929490424536965,15.2,13.5,7.068238818828917,10.0,18.5,13.977694027941556,2.0,0.0,3.0,9.5,-1.0999999999999996,-0.18425693279752214,1.0
1627741,0022300753,2024-02-10,1610612755,1610612764,NBA,0.0,23.0,11.0,12.0,7.014271166700073,3.0,17.0,11.889511163893825,14.120258951182205,8.6,7.0,6.3118935352238,3.0,12.0,10.169107672981506,11.331423216764668,11.15,12.0,6.28708994686731,3.0,16.25,10.970329385903428,14.864513702042732,9.2,11.0,2.7129319932501077,7.0,11.0,9.022713873444072,9.1,10.5,4.887739763939975,5.5,11.0,9.282623546943162,11.8,10.5,10.94349121624356,4.5,13.75,10.405696162665494,1.0,1.0,4.0,11.5,-2.9000000000000004,-0.45945008163024653,1.0
1627741,0022300762,2024-02-12,1610612755,1610612739,NBA,0.0,24.0,15.0,17.0,7.014271166700073,12.0,20.0,15.931151622517042,17.90169961836738,10.6,11.5,7.310266752998826,3.0,15.75,12.756489140373656,13.12153728258473,11.75,13.0,6.796138609534093,3.0,17.25,12.733546179771583,14.82343795016059,13.6,11.0,9.645724441429996,8.0,23.0,13.028556567377542,13.3,11.5,7.707788269017255,8.5,20.0,12.97956290611533,10.8,9.5,6.7201190465645775,6.5,12.5,12.001739275226164,2.0,0.0,4.0,15.5,-4.9,-0.6702901775766139,1.0
1627741,0022300779,2024-02-14,1610612755,1610612748,NBA,1.0,22.0,16.4,20.0,7.914543574963752,12.0,23.0,17.92799113594335,18.453033506716814,11.9,12.0,8.34805366537614,3.0,19.25,14.84271185217605,14.018515455917292,12.2,13.0,7.277362159464101,3.0,18.0,14.368558054222806,15.157400256177004,10.6,8.0,4.454211490264018,7.0,16.0,10.781691629710926,12.8,12.0,7.833262411026456,6.25,18.25,11.852172641144271,14.15,12.5,8.793605631366464,6.75,19.0,12.679766767290609,2.0,0.0,4.0,16.5,-4.6,-0.5510266445792831,1.0
1627741,0022300794,2024-02-22,1610612755,1610612752,NBA,1.0,14.0,20.2,22.0,4.308131845707604,20.0,23.0,20.864525577081327,20.171122383713822,13.9,14.5,8.129575634681062,5.25,21.5,16.639805512484944,15.303532543575084,12.55,13.0,7.566207768757081,3.0,18.0,15.482645163781005,14.961936878351178,14.6,11.0,11.892854997854805,10.0,16.0,14.53485118580749,16.1,17.0,9.148223871331528,10.25,19.0,15.593606827715073,13.25,14.0,9.104257245926215,4.5,19.0,14.870795476930242,8.0,0.0,0.0,20.5,-6.6,-0.8118504946118174,0.0
